 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=120, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.0103201 | 0.0279693 | 0.126677 | 0.0405042 | 0.0631 | 0.215 | 0.01618 | 0.00511 | 0.024 | 0.204 |
 |(scale=1.0) m0=120, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.007326 | 0.0204572 | 0.096183 | 0.0342707 | 0.0426 | 0.157 | 0.011 | 0.00342 | 0.0152 | 0.138 |
 |(scale=1.0) m0=120, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.0052505 | 0.0150947 | 0.0738204 | 0.0290421 | 0.029 | 0.115 | 0.007559 | 0.002317 | 0.00973 | 0.0939 |
 |(scale=1.0) m0=120, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00378496 | 0.0112361 | 0.0572995 | 0.0247042 | 0.0199 | 0.0851 | 0.005247 | 0.001582 | 0.0063 | 0.0645 |
 |(scale=1.0) m0=120, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.0027488 | 0.00842937 | 0.0448019 | 0.0210831 | 0.0138 | 0.0631 | 0.00368 | 0.001089 | 0.00411 | 0.0446 |
 |(scale=1.0) m0=120, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.00200745 | 0.00635092 | 0.0353088 | 0.0180536 | 0.00956 | 0.0469 | 0.002603 | 0.000755 | 0.0027 | 0.031 |
 |(scale=1.0) m0=120, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.00147303 | 0.00482402 | 0.0280415 | 0.0154939 | 0.00667 | 0.035 | 0.001852 | 0.000527 | 0.00179 | 0.0217 |
 |(scale=1.0) m0=120, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.00108735 | 0.00368871 | 0.0223584 | 0.0133352 | 0.00468 | 0.0262 | 0.001335 | 0.00037 | 0.00119 | 0.0153 |
 |(scale=1.0) m0=120, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.0008045 | 0.00283176 | 0.0179986 | 0.0115124 | 0.00329 | 0.0196 | 0.000961 | 0.000262 | 0.000796 | 0.0108 |
 |(scale=1.0) m0=120, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000599021 | 0.00218558 | 0.0145305 | 0.00994805 | 0.00233 | 0.0147 | 0.0006979 | 0.0001854 | 0.000536 | 0.00763 |
 |(scale=1.0) m0=120, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.00044724 | 0.00169365 | 0.0117981 | 0.00862511 | 0.00165 | 0.0111 | 0.0005101 | 0.0001322 | 0.000361 | 0.00542 |
 |(scale=1.0) m0=120, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000333808 | 0.00131748 | 0.00960665 | 0.00749738 | 0.00117 | 0.00835 | 0.0003743 | 9.45e-05 | 0.000243 | 0.00386 |
 |(scale=1.0) m0=120, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000250476 | 0.00102928 | 0.00785399 | 0.00654324 | 0.000835 | 0.0063 | 0.0002755 | 6.78e-05 | 0.000165 | 0.00275 |
 |(scale=1.0) m0=120, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 28.03 | 37.395 | 143.199 | 0.66008 | 305 | 202 | 36.23 | 38.8 | 1180 | 1650 |
 |(scale=1.0) m0=120, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 0.000188105 | 0.000806524 | 0.00645163 | 0.00569592 | 0.000596 | 0.00475 | 0.0002038 | 4.88e-05 | 0.000112 | 0.00196 |
 |(scale=1.0) m0=120, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 0.000141766 | 0.000634083 | 0.00532437 | 0.00498792 | 0.000427 | 0.00358 | 0.0001512 | 3.51e-05 | 7.57e-05 | 0.0014 |
 |(scale=1.0) m0=120, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 0.00010709 | 0.000500173 | 0.00440011 | 0.00437376 | 0.000306 | 0.0027 | 0.0001131 | 2.537e-05 | 5.14e-05 | 0.00101 |
 |(scale=1.0) m0=120, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 8.08882e-05 | 0.000396599 | 0.0036386 | 0.00384164 | 0.00022 | 0.00204 | 8.422e-05 | 1.842e-05 | 3.49e-05 | 0.00072 |
 |(scale=1.0) m0=120, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 6.11016e-05 | 0.000313518 | 0.00302746 | 0.00337475 | 0.000158 | 0.00153 | 6.305e-05 | 1.334e-05 | 2.38e-05 | 0.000515 |
 |(scale=1.0) m0=120, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 4.57792e-05 | 0.00024951 | 0.00251688 | 0.00297852 | 0.000113 | 0.00116 | 4.736e-05 | 9.68e-06 | 1.62e-05 | 0.000369 |
 |(scale=1.0) m0=120, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 3.6168e-05 | 0.000198706 | 0.002103 | 0.00263168 | 8.16e-05 | 0.00087 | 3.57e-05 | 7.03e-06 | 1.12e-05 | 0.000266 |
 |(scale=1.0) m0=120, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 2.76527e-05 | 0.000158662 | 0.00175855 | 0.00232251 | 5.87e-05 | 0.000655 | 2.695e-05 | 5.12e-06 | 7.66e-06 | 0.000191 |
 |(scale=1.0) m0=120, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 10.633 | 17.128 | 19.8747 | 0.56566 | 124 | 93.2 | 23.96 | 15.02 | 289 | 554 |
 |(scale=1.0) m0=1220, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.120445 | 0.00271537 | 52.5933 | 4.3291e-07 | 0.00076 | 0.00654 | 0.003672 | 0.0001901 | 63.2 | 0.832 |
 |(scale=1.0) m0=1220, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.085554 | 0.0025373 | 22.1168 | 4.3032e-07 | 0.000724 | 0.00633 | 0.003327 | 0.0001758 | 23.8 | 0.574 |
 |(scale=1.0) m0=1220, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.061814 | 0.00234842 | 11.1849 | 4.2736e-07 | 0.000681 | 0.00605 | 0.002953 | 0.0001595 | 10.1 | 0.403 |
 |(scale=1.0) m0=1220, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.045249 | 0.00215461 | 6.27962 | 4.2417e-07 | 0.000631 | 0.0057 | 0.002588 | 0.000143 | 4.6 | 0.286 |
 |(scale=1.0) m0=1220, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.033271 | 0.00196145 | 3.79213 | 4.2029e-07 | 0.000578 | 0.0053 | 0.002223 | 0.0001266 | 2.25 | 0.204 |
 |(scale=1.0) m0=1220, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.0245556 | 0.00176967 | 2.39688 | 4.1585e-07 | 0.000522 | 0.00487 | 0.0018993 | 0.0001109 | 1.15 | 0.147 |
 |(scale=1.0) m0=1220, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0183106 | 0.00158716 | 1.58036 | 4.1123e-07 | 0.000466 | 0.00443 | 0.0015965 | 9.6e-05 | 0.617 | 0.107 |
 |(scale=1.0) m0=1220, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.0136632 | 0.00141189 | 1.0748 | 4.0603e-07 | 0.000411 | 0.00397 | 0.001265 | 8.234e-05 | 0.341 | 0.0778 |
 |(scale=1.0) m0=1220, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.010246 | 0.00124986 | 0.74874 | 4.004e-07 | 0.000359 | 0.00353 | 0.0010948 | 6.991e-05 | 0.194 | 0.0569 |
 |(scale=1.0) m0=1220, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0076951 | 0.00110005 | 0.53141 | 3.9438e-07 | 0.00031 | 0.00311 | 0.0009138 | 5.899e-05 | 0.113 | 0.0417 |
 |(scale=1.0) m0=1220, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0057967 | 0.00096238 | 0.385837 | 3.8804e-07 | 0.000265 | 0.00271 | 0.000755 | 4.937e-05 | 0.0674 | 0.0307 |
 |(scale=1.0) m0=1220, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.0043869 | 0.000838812 | 0.283414 | 3.8136e-07 | 0.000225 | 0.00234 | 0.0006103 | 4.096e-05 | 0.0408 | 0.0226 |
 |(scale=1.0) m0=1220, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.00332545 | 0.000727137 | 0.211174 | 3.7443e-07 | 0.000189 | 0.00201 | 0.0004946 | 3.385e-05 | 0.0251 | 0.0167 |
 |(scale=1.0) m0=1220, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.00251774 | 0.000628807 | 0.159135 | 3.6729e-07 | 0.000157 | 0.00171 | 0.0003999 | 2.775e-05 | 0.0156 | 0.0124 |
 |(scale=1.0) m0=1220, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00191801 | 0.000541254 | 0.121252 | 3.59751e-07 | 0.00013 | 0.00145 | 0.0003219 | 2.264e-05 | 0.00985 | 0.00915 |
 |(scale=1.0) m0=1220, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00145935 | 0.000464762 | 0.0932026 | 3.52182e-07 | 0.000107 | 0.00122 | 0.0002587 | 1.841e-05 | 0.00629 | 0.00678 |
 |(scale=1.0) m0=1220, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 0.3178 | 0.0031084 | 53.4249 | 4.384e-07 | 0.000821 | 0.00682 | 0.00409 | 0.0002114 | 5190 | 3.08 |
 |(scale=1.0) m0=1220, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00111426 | 0.000397446 | 0.0722069 | 3.44275e-07 | 8.76e-05 | 0.00102 | 0.000207 | 1.487e-05 | 0.00405 | 0.00503 |
 |(scale=1.0) m0=1220, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00085172 | 0.000339711 | 0.0563547 | 3.36321e-07 | 7.12e-05 | 0.000846 | 0.00016578 | 1.19e-05 | 0.00264 | 0.00373 |
 |(scale=1.0) m0=1220, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.000651457 | 0.000289368 | 0.0442839 | 3.2832e-07 | 5.75e-05 | 0.000699 | 0.000132 | 9.57e-06 | 0.00172 | 0.00276 |
 |(scale=1.0) m0=1220, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000498999 | 0.000245501 | 0.0350777 | 3.20154e-07 | 4.62e-05 | 0.000574 | 0.00010526 | 7.64e-06 | 0.00113 | 0.00205 |
 |(scale=1.0) m0=1220, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000382496 | 0.000208215 | 0.0279111 | 3.11813e-07 | 3.7e-05 | 0.00047 | 8.366e-05 | 6.09e-06 | 0.000749 | 0.00152 |
 |(scale=1.0) m0=1220, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.00029436 | 0.000176268 | 0.0222444 | 3.03403e-07 | 2.94e-05 | 0.000383 | 6.656e-05 | 4.824e-06 | 0.000499 | 0.00113 |
 |(scale=1.0) m0=1220, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000226415 | 0.000148994 | 0.0179115 | 2.95119e-07 | 2.33e-05 | 0.00031 | 5.295e-05 | 3.82e-06 | 0.000334 | 0.000835 |
 |(scale=1.0) m0=1220, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000174424 | 0.00012568 | 0.0144338 | 2.86655e-07 | 1.84e-05 | 0.000251 | 4.207e-05 | 3.012e-06 | 0.000224 | 0.000619 |
 |(scale=1.0) m0=1220, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000134477 | 0.000105896 | 0.011701 | 2.7841e-07 | 1.45e-05 | 0.000201 | 3.33e-05 | 2.366e-06 | 0.000151 | 0.000458 |
 |(scale=1.0) m0=1220, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.000104014 | 8.91008e-05 | 0.00951474 | 2.7008e-07 | 1.13e-05 | 0.000161 | 2.643e-05 | 1.859e-06 | 0.000102 | 0.000339 |
 |(scale=1.0) m0=1220, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 0.25543 | 0.0030092 | 10.0215 | 4.3685e-07 | 0.000809 | 0.00677 | 0.004135 | 0.0002099 | 796 | 1.89 |
 |(scale=1.0) m0=1220, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 8.03883e-05 | 7.49378e-05 | 0.00777131 | 2.61864e-07 | 8.83e-06 | 0.000129 | 2.094e-05 | 1.456e-06 | 6.9e-05 | 0.00025 |
 |(scale=1.0) m0=1220, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 6.21559e-05 | 6.29194e-05 | 0.00636468 | 2.5366e-07 | 6.86e-06 | 0.000102 | 1.6514e-05 | 1.138e-06 | 4.67e-05 | 0.000185 |
 |(scale=1.0) m0=1220, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 4.82015e-05 | 5.28129e-05 | 0.00523545 | 2.45468e-07 | 5.3e-06 | 8.07e-05 | 1.3134e-05 | 8.88e-07 | 3.18e-05 | 0.000136 |
 |(scale=1.0) m0=1220, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 3.73052e-05 | 4.42668e-05 | 0.00430572 | 2.37485e-07 | 4.09e-06 | 6.36e-05 | 1.0342e-05 | 6.93e-07 | 2.16e-05 | 9.99e-05 |
 |(scale=1.0) m0=1220, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 2.89634e-05 | 3.70534e-05 | 0.00356423 | 2.29509e-07 | 3.14e-06 | 4.99e-05 | 8.172e-06 | 5.384e-07 | 1.47e-05 | 7.33e-05 |
 |(scale=1.0) m0=1220, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 2.24971e-05 | 3.10549e-05 | 0.00294628 | 2.21633e-07 | 2.4e-06 | 3.9e-05 | 6.445e-06 | 4.185e-07 | 1e-05 | 5.36e-05 |
 |(scale=1.0) m0=1220, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 1.74988e-05 | 2.59872e-05 | 0.00245036 | 2.13883e-07 | 1.83e-06 | 3.03e-05 | 5.088e-06 | 3.228e-07 | 6.84e-06 | 3.91e-05 |
 |(scale=1.0) m0=1220, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.36039e-05 | 2.17162e-05 | 0.00203528 | 2.06248e-07 | 1.39e-06 | 2.35e-05 | 4.005e-06 | 2.485e-07 | 4.65e-06 | 2.85e-05 |
 |(scale=1.0) m0=1220, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 0.17162 | 0.0028744 | 175.813 | 4.3513e-07 | 0.000788 | 0.00669 | 0.003965 | 0.0002021 | 196 | 1.23 |
 |(scale=1.0) m0=1240, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.113854 | 0.00242633 | 52.1267 | 3.5655e-07 | 0.000633 | 0.00556 | 0.003239 | 0.0001619 | 63.1 | 0.761 |
 |(scale=1.0) m0=1240, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.081446 | 0.00227001 | 21.9964 | 3.5464e-07 | 0.000604 | 0.00539 | 0.002937 | 0.0001499 | 23.8 | 0.526 |
 |(scale=1.0) m0=1240, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.058921 | 0.00210631 | 11.1467 | 3.522e-07 | 0.000569 | 0.00516 | 0.002625 | 0.0001368 | 10 | 0.37 |
 |(scale=1.0) m0=1240, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.043162 | 0.00193655 | 6.25562 | 3.4947e-07 | 0.000529 | 0.00487 | 0.002302 | 0.0001226 | 4.59 | 0.263 |
 |(scale=1.0) m0=1240, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.031816 | 0.00176322 | 3.7679 | 3.4632e-07 | 0.000485 | 0.00455 | 0.0019895 | 0.0001092 | 2.24 | 0.188 |
 |(scale=1.0) m0=1240, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.0235488 | 0.00159525 | 2.39347 | 3.4282e-07 | 0.00044 | 0.00419 | 0.0016977 | 9.58e-05 | 1.15 | 0.136 |
 |(scale=1.0) m0=1240, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0175585 | 0.00143311 | 1.57946 | 3.3889e-07 | 0.000394 | 0.00381 | 0.0014369 | 8.328e-05 | 0.614 | 0.0988 |
 |(scale=1.0) m0=1240, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.0131315 | 0.0012772 | 1.07423 | 3.3471e-07 | 0.000348 | 0.00343 | 0.001097 | 7.159e-05 | 0.34 | 0.0721 |
 |(scale=1.0) m0=1240, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0098716 | 0.0011324 | 0.748349 | 3.3024e-07 | 0.000305 | 0.00306 | 0.0009811 | 6.107e-05 | 0.194 | 0.0528 |
 |(scale=1.0) m0=1240, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0074301 | 0.00099862 | 0.532148 | 3.2545e-07 | 0.000264 | 0.0027 | 0.0008253 | 5.163e-05 | 0.113 | 0.0388 |
 |(scale=1.0) m0=1240, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.00561 | 0.000876739 | 0.385767 | 3.2031e-07 | 0.000226 | 0.00236 | 0.0006846 | 4.327e-05 | 0.0672 | 0.0286 |
 |(scale=1.0) m0=1240, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.00424524 | 0.000765951 | 0.283496 | 3.1479e-07 | 0.000192 | 0.00204 | 0.0005597 | 3.6e-05 | 0.0407 | 0.0211 |
 |(scale=1.0) m0=1240, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.00322336 | 0.000665511 | 0.211578 | 3.09081e-07 | 0.000162 | 0.00176 | 0.0004518 | 2.982e-05 | 0.025 | 0.0156 |
 |(scale=1.0) m0=1240, m1/2=360, tanbeta=10, A0=0, sign(mu)=+ve| 0.00244575 | 0.000576072 | 0.159471 | 3.03376e-07 | 0.000135 | 0.0015 | 0.0003666 | 2.453e-05 | 0.0156 | 0.0116 |
 |(scale=1.0) m0=1240, m1/2=380, tanbeta=10, A0=0, sign(mu)=+ve| 0.00186165 | 0.000497208 | 0.121406 | 2.97332e-07 | 0.000112 | 0.00127 | 0.0002961 | 2.001e-05 | 0.00982 | 0.00856 |
 |(scale=1.0) m0=1240, m1/2=400, tanbeta=10, A0=0, sign(mu)=+ve| 0.00141835 | 0.000427202 | 0.0934678 | 2.91044e-07 | 9.27e-05 | 0.00107 | 0.0002382 | 1.627e-05 | 0.00627 | 0.00635 |
 |(scale=1.0) m0=1240, m1/2=40, tanbeta=10, A0=0, sign(mu)=+ve| 0.29177 | 0.0027709 | 53.6376 | 3.6098e-07 | 0.000684 | 0.00579 | 0.003593 | 0.0001809 | 5190 | 2.8 |
 |(scale=1.0) m0=1240, m1/2=420, tanbeta=10, A0=0, sign(mu)=+ve| 0.00108463 | 0.000366242 | 0.0723839 | 2.8481e-07 | 7.6e-05 | 0.000897 | 0.00019085 | 1.319e-05 | 0.00403 | 0.00471 |
 |(scale=1.0) m0=1240, m1/2=440, tanbeta=10, A0=0, sign(mu)=+ve| 0.00082825 | 0.000313318 | 0.0565691 | 2.78226e-07 | 6.19e-05 | 0.000747 | 0.0001529 | 1.066e-05 | 0.00262 | 0.0035 |
 |(scale=1.0) m0=1240, m1/2=460, tanbeta=10, A0=0, sign(mu)=+ve| 0.000634158 | 0.000267625 | 0.0444025 | 2.71779e-07 | 5.01e-05 | 0.000618 | 0.00012231 | 8.55e-06 | 0.00172 | 0.0026 |
 |(scale=1.0) m0=1240, m1/2=480, tanbeta=10, A0=0, sign(mu)=+ve| 0.000487199 | 0.000227582 | 0.0351972 | 2.64953e-07 | 4.04e-05 | 0.000509 | 9.773e-05 | 6.849e-06 | 0.00113 | 0.00193 |
 |(scale=1.0) m0=1240, m1/2=500, tanbeta=10, A0=0, sign(mu)=+ve| 0.000373442 | 0.000193298 | 0.0279534 | 2.5846e-07 | 3.23e-05 | 0.000417 | 7.789e-05 | 5.464e-06 | 0.000745 | 0.00143 |
 |(scale=1.0) m0=1240, m1/2=520, tanbeta=10, A0=0, sign(mu)=+ve| 0.000286765 | 0.000163905 | 0.0223784 | 2.51488e-07 | 2.58e-05 | 0.000341 | 6.201e-05 | 4.342e-06 | 0.000496 | 0.00106 |
 |(scale=1.0) m0=1240, m1/2=540, tanbeta=10, A0=0, sign(mu)=+ve| 0.000221148 | 0.000138795 | 0.0179791 | 2.44536e-07 | 2.05e-05 | 0.000276 | 4.938e-05 | 3.436e-06 | 0.000332 | 0.000787 |
 |(scale=1.0) m0=1240, m1/2=560, tanbeta=10, A0=0, sign(mu)=+ve| 0.000170478 | 0.00011723 | 0.0145008 | 2.37902e-07 | 1.62e-05 | 0.000224 | 3.927e-05 | 2.714e-06 | 0.000223 | 0.000583 |
 |(scale=1.0) m0=1240, m1/2=580, tanbeta=10, A0=0, sign(mu)=+ve| 0.000131544 | 9.89686e-05 | 0.0117588 | 2.31013e-07 | 1.28e-05 | 0.00018 | 3.115e-05 | 2.141e-06 | 0.00015 | 0.000432 |
 |(scale=1.0) m0=1240, m1/2=600, tanbeta=10, A0=0, sign(mu)=+ve| 0.00010159 | 8.34077e-05 | 0.00955331 | 2.24346e-07 | 1e-05 | 0.000144 | 2.472e-05 | 1.683e-06 | 0.000101 | 0.00032 |
 |(scale=1.0) m0=1240, m1/2=60, tanbeta=10, A0=0, sign(mu)=+ve| 0.243 | 0.0026865 | 9.97741 | 3.5993e-07 | 0.000673 | 0.00575 | 0.003628 | 0.0001794 | 794 | 1.72 |
 |(scale=1.0) m0=1240, m1/2=620, tanbeta=10, A0=0, sign(mu)=+ve| 7.86816e-05 | 7.02879e-05 | 0.00779976 | 2.17491e-07 | 7.81e-06 | 0.000115 | 1.9654e-05 | 1.318e-06 | 6.85e-05 | 0.000237 |
 |(scale=1.0) m0=1240, m1/2=640, tanbeta=10, A0=0, sign(mu)=+ve| 6.09057e-05 | 5.90844e-05 | 0.00639376 | 2.10657e-07 | 6.07e-06 | 9.15e-05 | 1.5547e-05 | 1.034e-06 | 4.64e-05 | 0.000175 |
 |(scale=1.0) m0=1240, m1/2=660, tanbeta=10, A0=0, sign(mu)=+ve| 4.70743e-05 | 4.95812e-05 | 0.0052489 | 2.0403e-07 | 4.71e-06 | 7.24e-05 | 1.2281e-05 | 8.08e-07 | 3.15e-05 | 0.000129 |
 |(scale=1.0) m0=1240, m1/2=680, tanbeta=10, A0=0, sign(mu)=+ve| 3.66295e-05 | 4.16243e-05 | 0.00432808 | 1.97422e-07 | 3.63e-06 | 5.71e-05 | 9.742e-06 | 6.3e-07 | 2.15e-05 | 9.45e-05 |
 |(scale=1.0) m0=1240, m1/2=700, tanbeta=10, A0=0, sign(mu)=+ve| 2.84091e-05 | 3.49577e-05 | 0.0035766 | 1.90719e-07 | 2.79e-06 | 4.48e-05 | 7.701e-06 | 4.903e-07 | 1.46e-05 | 6.93e-05 |
 |(scale=1.0) m0=1240, m1/2=720, tanbeta=10, A0=0, sign(mu)=+ve| 2.20743e-05 | 2.9295e-05 | 0.00296185 | 1.84524e-07 | 2.14e-06 | 3.5e-05 | 6.082e-06 | 3.817e-07 | 9.95e-06 | 5.07e-05 |
 |(scale=1.0) m0=1240, m1/2=740, tanbeta=10, A0=0, sign(mu)=+ve| 1.71568e-05 | 2.45023e-05 | 0.00245288 | 1.78253e-07 | 1.63e-06 | 2.73e-05 | 4.8e-06 | 2.958e-07 | 6.77e-06 | 3.7e-05 |
 |(scale=1.0) m0=1240, m1/2=760, tanbeta=10, A0=0, sign(mu)=+ve| 1.33525e-05 | 2.05046e-05 | 0.00204194 | 1.72089e-07 | 1.24e-06 | 2.12e-05 | 3.791e-06 | 2.269e-07 | 4.61e-06 | 2.7e-05 |
 |(scale=1.0) m0=1240, m1/2=80, tanbeta=10, A0=0, sign(mu)=+ve| 0.16229 | 0.0025684 | 174.309 | 3.5848e-07 | 0.000657 | 0.00568 | 0.00349 | 0.0001728 | 195 | 1.12 |
 |(scale=1.0) m0=1260, m1/2=100, tanbeta=10, A0=0, sign(mu)=+ve| 0.108665 | 0.00217141 | 51.8594 | 2.9383e-07 | 0.000528 | 0.00473 | 0.002859 | 0.0001383 | 62.9 | 0.696 |
 |(scale=1.0) m0=1260, m1/2=120, tanbeta=10, A0=0, sign(mu)=+ve| 0.077554 | 0.00203388 | 21.8972 | 2.9217e-07 | 0.000505 | 0.00459 | 0.002609 | 0.0001285 | 23.7 | 0.483 |
 |(scale=1.0) m0=1260, m1/2=140, tanbeta=10, A0=0, sign(mu)=+ve| 0.056233 | 0.00188804 | 11.0996 | 2.9009e-07 | 0.000476 | 0.0044 | 0.0023288 | 0.0001175 | 9.98 | 0.34 |
 |(scale=1.0) m0=1260, m1/2=160, tanbeta=10, A0=0, sign(mu)=+ve| 0.041226 | 0.0017391 | 6.24172 | 2.8795e-07 | 0.000443 | 0.00416 | 0.0020481 | 0.0001059 | 4.58 | 0.242 |
 |(scale=1.0) m0=1260, m1/2=180, tanbeta=10, A0=0, sign(mu)=+ve| 0.030503 | 0.00158635 | 3.76374 | 2.8541e-07 | 0.000408 | 0.00389 | 0.0017777 | 9.43e-05 | 2.23 | 0.174 |
 |(scale=1.0) m0=1260, m1/2=200, tanbeta=10, A0=0, sign(mu)=+ve| 0.0226174 | 0.00143876 | 2.39017 | 2.8268e-07 | 0.00037 | 0.00359 | 0.0015277 | 8.302e-05 | 1.14 | 0.126 |
 |(scale=1.0) m0=1260, m1/2=220, tanbeta=10, A0=0, sign(mu)=+ve| 0.0168877 | 0.00129307 | 1.57657 | 2.7956e-07 | 0.000332 | 0.00328 | 0.0012885 | 7.227e-05 | 0.612 | 0.0914 |
 |(scale=1.0) m0=1260, m1/2=240, tanbeta=10, A0=0, sign(mu)=+ve| 0.0126318 | 0.0011563 | 1.07365 | 2.7614e-07 | 0.000295 | 0.00296 | 0.0010899 | 6.226e-05 | 0.339 | 0.0668 |
 |(scale=1.0) m0=1260, m1/2=260, tanbeta=10, A0=0, sign(mu)=+ve| 0.0094976 | 0.00102652 | 0.747981 | 2.7238e-07 | 0.000258 | 0.00264 | 0.0008773 | 5.32e-05 | 0.193 | 0.049 |
 |(scale=1.0) m0=1260, m1/2=280, tanbeta=10, A0=0, sign(mu)=+ve| 0.0071751 | 0.000909542 | 0.53289 | 2.6857e-07 | 0.000224 | 0.00234 | 0.0007445 | 4.502e-05 | 0.112 | 0.0361 |
 |(scale=1.0) m0=1260, m1/2=300, tanbeta=10, A0=0, sign(mu)=+ve| 0.0054235 | 0.000799445 | 0.385677 | 2.645e-07 | 0.000193 | 0.00205 | 0.0006206 | 3.79e-05 | 0.0668 | 0.0266 |
 |(scale=1.0) m0=1260, m1/2=320, tanbeta=10, A0=0, sign(mu)=+ve| 0.00410574 | 0.000698305 | 0.284671 | 2.60014e-07 | 0.000164 | 0.00178 | 0.0005116 | 3.166e-05 | 0.0406 | 0.0197 |
 |(scale=1.0) m0=1260, m1/2=340, tanbeta=10, A0=0, sign(mu)=+ve| 0.0031213 | 0.000608779 | 0.211893 | 2.55416e-07 | 0.000139 | 0.00153 | 0.0004142 | 2.629e-05 | 0.0249 | 0.0146 |
