 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=2.0) m0=1040, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 2.60184e-05 | 4.34507e-05 | 0.00258667 | 3.50218e-06 | 6.29e-06 | 7.93e-05 | 1.198e-05 | 2.132e-06 | 9.34e-06 | 7.26e-05 |
 |(scale=2.0) m0=1040, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 2.02614e-05 | 3.61503e-05 | 0.00215374 | 3.41373e-06 | 4.77e-06 | 6.14e-05 | 9.398e-06 | 1.64e-06 | 6.39e-06 | 5.29e-05 |
 |(scale=2.0) m0=1040, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 1.57944e-05 | 3.01555e-05 | 0.00179222 | 3.3147e-06 | 3.6e-06 | 4.74e-05 | 7.355e-06 | 1.262e-06 | 4.36e-06 | 3.85e-05 |
 |(scale=2.0) m0=1040, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.25471 | 0.0066235 | 122.614 | 5.74794e-06 | 0.0048 | 0.0241 | 0.0136 | 0.002225 | 161 | 2.36 |
 |(scale=2.0) m0=1060, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.16528 | 0.005463 | 40.5371 | 4.78353e-06 | 0.00375 | 0.0198 | 0.01084 | 0.001723 | 51.9 | 1.42 |
 |(scale=2.0) m0=1060, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.116308 | 0.0050334 | 18.2872 | 4.76083e-06 | 0.00346 | 0.0189 | 0.00972 | 0.001531 | 19.7 | 0.961 |
 |(scale=2.0) m0=1060, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.082993 | 0.0045751 | 9.54341 | 4.73506e-06 | 0.00314 | 0.0177 | 0.008541 | 0.00135 | 8.32 | 0.662 |
 |(scale=2.0) m0=1060, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.059575 | 0.00413059 | 5.45032 | 4.71609e-06 | 0.00281 | 0.0164 | 0.007349 | 0.001163 | 3.81 | 0.461 |
 |(scale=2.0) m0=1060, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.043258 | 0.00368351 | 3.31471 | 4.69579e-06 | 0.00248 | 0.0149 | 0.00596 | 0.000992 | 1.86 | 0.325 |
 |(scale=2.0) m0=1060, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.031568 | 0.00325481 | 2.10847 | 4.66036e-06 | 0.00216 | 0.0134 | 0.005126 | 0.000836 | 0.957 | 0.23 |
 |(scale=2.0) m0=1060, m1/2=20, tanbeta=40, A0=-500, sign(mu)=+ve| 0.734 | 0.0066044 | 351.392 | 4.76296e-06 | 0.0044 | 0.0213 | 0.01128 | 0.002021 | 67100 | 10.4 |
 |(scale=2.0) m0=1060, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0231522 | 0.00286382 | 1.39305 | 4.62489e-06 | 0.00186 | 0.0119 | 0.004275 | 0.000698 | 0.511 | 0.164 |
 |(scale=2.0) m0=1060, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0170707 | 0.00249504 | 0.947409 | 4.57609e-06 | 0.00158 | 0.0104 | 0.003438 | 0.000576 | 0.282 | 0.118 |
 |(scale=2.0) m0=1060, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0126359 | 0.00216012 | 0.661094 | 4.54694e-06 | 0.00133 | 0.00903 | 0.002774 | 0.0004731 | 0.16 | 0.0851 |
 |(scale=2.0) m0=1060, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0093792 | 0.0018607 | 0.469763 | 4.50365e-06 | 0.00111 | 0.00776 | 0.00223 | 0.0003855 | 0.0933 | 0.0616 |
 |(scale=2.0) m0=1060, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0069971 | 0.00159553 | 0.339963 | 4.45091e-06 | 0.000918 | 0.00662 | 0.001776 | 0.0003123 | 0.0555 | 0.0447 |
 |(scale=2.0) m0=1060, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0052224 | 0.00136014 | 0.249464 | 4.39313e-06 | 0.000753 | 0.0056 | 0.001414 | 0.0002512 | 0.0336 | 0.0326 |
 |(scale=2.0) m0=1060, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00391241 | 0.00116032 | 0.18597 | 4.3449e-06 | 0.000614 | 0.0047 | 0.001122 | 0.000202 | 0.0208 | 0.0238 |
 |(scale=2.0) m0=1060, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00294609 | 0.000987777 | 0.140053 | 4.28452e-06 | 0.000498 | 0.00393 | 0.0008915 | 0.0001615 | 0.013 | 0.0174 |
 |(scale=2.0) m0=1060, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00221592 | 0.000837311 | 0.106605 | 4.23391e-06 | 0.000401 | 0.00326 | 0.000705 | 0.0001284 | 0.0082 | 0.0127 |
 |(scale=2.0) m0=1060, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00167416 | 0.00070878 | 0.0818763 | 4.16995e-06 | 0.000321 | 0.00269 | 0.0005552 | 0.000102 | 0.00526 | 0.00936 |
 |(scale=2.0) m0=1060, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 0.54258 | 0.0064573 | 28.1299 | 4.79176e-06 | 0.00435 | 0.0211 | 0.01221 | 0.002099 | 3960 | 5.56 |
 |(scale=2.0) m0=1060, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00126722 | 0.000598733 | 0.0633046 | 4.09975e-06 | 0.000256 | 0.00221 | 0.0004372 | 8.08e-05 | 0.0034 | 0.00688 |
 |(scale=2.0) m0=1060, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00096031 | 0.000504262 | 0.0495727 | 4.03442e-06 | 0.000203 | 0.00181 | 0.0003437 | 6.39e-05 | 0.00222 | 0.00506 |
 |(scale=2.0) m0=1060, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00072912 | 0.000423764 | 0.0388681 | 3.95796e-06 | 0.000161 | 0.00147 | 0.0002703 | 5.04e-05 | 0.00146 | 0.00373 |
 |(scale=2.0) m0=1060, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000557943 | 0.000355727 | 0.0308046 | 3.88427e-06 | 0.000126 | 0.00119 | 0.0002124 | 4.02e-05 | 0.000968 | 0.00275 |
 |(scale=2.0) m0=1060, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000427954 | 0.000299383 | 0.0244865 | 3.81806e-06 | 9.93e-05 | 0.000962 | 0.0001667 | 3.151e-05 | 0.000646 | 0.00203 |
 |(scale=2.0) m0=1060, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000328085 | 0.000250486 | 0.019575 | 3.74042e-06 | 7.76e-05 | 0.000774 | 0.00013 | 2.464e-05 | 0.000433 | 0.0015 |
 |(scale=2.0) m0=1060, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000252573 | 0.000209878 | 0.0157288 | 3.66347e-06 | 6.05e-05 | 0.00062 | 0.0001023 | 1.931e-05 | 0.000291 | 0.0011 |
 |(scale=2.0) m0=1060, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000194919 | 0.000175516 | 0.0126917 | 3.5876e-06 | 4.71e-05 | 0.000495 | 8.01e-05 | 1.505e-05 | 0.000197 | 0.000814 |
 |(scale=2.0) m0=1060, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000150547 | 0.000146767 | 0.0102971 | 3.51282e-06 | 3.65e-05 | 0.000394 | 6.284e-05 | 1.173e-05 | 0.000133 | 0.0006 |
 |(scale=2.0) m0=1060, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000116406 | 0.000122516 | 0.00838011 | 3.43444e-06 | 2.82e-05 | 0.000312 | 4.916e-05 | 9.14e-06 | 9.07e-05 | 0.000442 |
 |(scale=2.0) m0=1060, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.35528 | 0.0062095 | 7.22815 | 4.81892e-06 | 0.00422 | 0.0209 | 0.01243 | 0.002039 | 627 | 3.33 |
 |(scale=2.0) m0=1060, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 9.0158e-05 | 0.000102338 | 0.00684681 | 3.35075e-06 | 2.18e-05 | 0.000247 | 3.859e-05 | 7.12e-06 | 6.18e-05 | 0.000326 |
 |(scale=2.0) m0=1060, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 6.98398e-05 | 8.5418e-05 | 0.00561103 | 3.27476e-06 | 1.67e-05 | 0.000194 | 3.025e-05 | 5.53e-06 | 4.22e-05 | 0.000239 |
 |(scale=2.0) m0=1060, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 5.43194e-05 | 7.1226e-05 | 0.00460361 | 3.18997e-06 | 1.28e-05 | 0.000153 | 2.37e-05 | 4.28e-06 | 2.88e-05 | 0.000176 |
 |(scale=2.0) m0=1060, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 4.21754e-05 | 5.94589e-05 | 0.00380654 | 3.12248e-06 | 9.82e-06 | 0.000119 | 1.85e-05 | 3.318e-06 | 1.97e-05 | 0.000129 |
 |(scale=2.0) m0=1060, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 3.28469e-05 | 4.95919e-05 | 0.00313658 | 3.04039e-06 | 7.49e-06 | 9.3e-05 | 1.451e-05 | 2.567e-06 | 1.35e-05 | 9.44e-05 |
 |(scale=2.0) m0=1060, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 2.55369e-05 | 4.12464e-05 | 0.00260148 | 2.96871e-06 | 5.7e-06 | 7.23e-05 | 1.141e-05 | 1.98e-06 | 9.23e-06 | 6.9e-05 |
 |(scale=2.0) m0=1060, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 1.98903e-05 | 3.43991e-05 | 0.00215766 | 2.88963e-06 | 4.33e-06 | 5.6e-05 | 8.907e-06 | 1.52e-06 | 6.32e-06 | 5.04e-05 |
 |(scale=2.0) m0=1060, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 1.55135e-05 | 2.85664e-05 | 0.00180015 | 2.80976e-06 | 3.27e-06 | 4.32e-05 | 6.977e-06 | 1.175e-06 | 4.32e-06 | 3.67e-05 |
 |(scale=2.0) m0=1060, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.24089 | 0.0058654 | 122.292 | 4.79784e-06 | 0.00401 | 0.0205 | 0.01179 | 0.001892 | 160 | 2.14 |
 |(scale=2.0) m0=1080, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.156074 | 0.0048419 | 40.513 | 3.99034e-06 | 0.00314 | 0.0169 | 0.009386 | 0.001475 | 51.8 | 1.29 |
 |(scale=2.0) m0=1080, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.110219 | 0.0044629 | 18.2553 | 3.98018e-06 | 0.0029 | 0.0161 | 0.008463 | 0.001319 | 19.6 | 0.877 |
 |(scale=2.0) m0=1080, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.07886 | 0.0040772 | 9.52262 | 3.95898e-06 | 0.00264 | 0.0152 | 0.007453 | 0.001161 | 8.28 | 0.606 |
 |(scale=2.0) m0=1080, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.056762 | 0.00367411 | 5.45 | 3.94451e-06 | 0.00237 | 0.014 | 0.00644 | 0.001007 | 3.8 | 0.423 |
 |(scale=2.0) m0=1080, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.041316 | 0.0032895 | 3.31444 | 3.922e-06 | 0.0021 | 0.0128 | 0.005148 | 0.000862 | 1.85 | 0.299 |
 |(scale=2.0) m0=1080, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.030154 | 0.00292356 | 2.11032 | 3.89335e-06 | 0.00183 | 0.0115 | 0.004497 | 0.000728 | 0.952 | 0.212 |
 |(scale=2.0) m0=1080, m1/2=20, tanbeta=40, A0=-500, sign(mu)=+ve| 0.6976 | 0.0058311 | 372.702 | 3.98152e-06 | 0.00367 | 0.0181 | 0.00975 | 0.00172 | 67100 | 9.32 |
 |(scale=2.0) m0=1080, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0222003 | 0.00257286 | 1.39496 | 3.86544e-06 | 0.00158 | 0.0103 | 0.003779 | 0.00061 | 0.509 | 0.152 |
 |(scale=2.0) m0=1080, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0163865 | 0.0022499 | 0.94937 | 3.83538e-06 | 0.00135 | 0.00904 | 0.003072 | 0.000506 | 0.281 | 0.109 |
 |(scale=2.0) m0=1080, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0121561 | 0.00195457 | 0.662063 | 3.80009e-06 | 0.00114 | 0.00787 | 0.002485 | 0.0004172 | 0.16 | 0.079 |
 |(scale=2.0) m0=1080, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0090528 | 0.00168838 | 0.471064 | 3.76666e-06 | 0.000955 | 0.00679 | 0.001998 | 0.0003411 | 0.093 | 0.0573 |
 |(scale=2.0) m0=1080, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0067421 | 0.00145013 | 0.341141 | 3.7291e-06 | 0.000793 | 0.0058 | 0.001609 | 0.0002768 | 0.0552 | 0.0417 |
 |(scale=2.0) m0=1080, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0050528 | 0.00124254 | 0.250957 | 3.6801e-06 | 0.000653 | 0.00493 | 0.001287 | 0.0002234 | 0.0335 | 0.0304 |
 |(scale=2.0) m0=1080, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00378763 | 0.00106325 | 0.186668 | 3.64217e-06 | 0.000534 | 0.00415 | 0.001024 | 0.0001805 | 0.0206 | 0.0222 |
 |(scale=2.0) m0=1080, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00285093 | 0.000907271 | 0.140651 | 3.5888e-06 | 0.000434 | 0.00348 | 0.000813 | 0.0001441 | 0.0129 | 0.0163 |
 |(scale=2.0) m0=1080, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00215026 | 0.000770157 | 0.10701 | 3.5462e-06 | 0.000351 | 0.00289 | 0.0006446 | 0.0001154 | 0.00817 | 0.012 |
 |(scale=2.0) m0=1080, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0016266 | 0.000653655 | 0.0822744 | 3.49257e-06 | 0.000282 | 0.00239 | 0.0005102 | 9.18e-05 | 0.00523 | 0.00879 |
 |(scale=2.0) m0=1080, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 0.50494 | 0.0057022 | 28.2461 | 4.00577e-06 | 0.00363 | 0.0179 | 0.01057 | 0.001789 | 3960 | 5.01 |
 |(scale=2.0) m0=1080, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00123088 | 0.000553422 | 0.0637025 | 3.4367e-06 | 0.000225 | 0.00197 | 0.0004025 | 7.29e-05 | 0.00338 | 0.00647 |
 |(scale=2.0) m0=1080, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00093309 | 0.000466911 | 0.0497127 | 3.38001e-06 | 0.000179 | 0.00161 | 0.0003168 | 5.78e-05 | 0.00221 | 0.00477 |
 |(scale=2.0) m0=1080, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00071066 | 0.000393747 | 0.0390971 | 3.32249e-06 | 0.000142 | 0.00132 | 0.00025 | 4.58e-05 | 0.00145 | 0.00351 |
 |(scale=2.0) m0=1080, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000543134 | 0.000331402 | 0.030883 | 3.26485e-06 | 0.000112 | 0.00107 | 0.0001967 | 3.613e-05 | 0.000961 | 0.00259 |
 |(scale=2.0) m0=1080, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000417589 | 0.000278747 | 0.0245464 | 3.20509e-06 | 8.82e-05 | 0.000864 | 0.0001544 | 2.879e-05 | 0.000641 | 0.00192 |
 |(scale=2.0) m0=1080, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000320038 | 0.000234295 | 0.0196748 | 3.14681e-06 | 6.92e-05 | 0.000696 | 0.0001211 | 2.261e-05 | 0.00043 | 0.00141 |
 |(scale=2.0) m0=1080, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000246744 | 0.000196432 | 0.0158089 | 3.08572e-06 | 5.4e-05 | 0.000559 | 9.542e-05 | 1.772e-05 | 0.000289 | 0.00104 |
 |(scale=2.0) m0=1080, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000190494 | 0.000164702 | 0.0127715 | 3.02221e-06 | 4.21e-05 | 0.000447 | 7.493e-05 | 1.376e-05 | 0.000195 | 0.000771 |
 |(scale=2.0) m0=1080, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00014713 | 0.000137782 | 0.0103368 | 2.96e-06 | 3.27e-05 | 0.000356 | 5.881e-05 | 1.078e-05 | 0.000132 | 0.000569 |
 |(scale=2.0) m0=1080, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000113893 | 0.00011525 | 0.00841955 | 2.89687e-06 | 2.53e-05 | 0.000283 | 4.613e-05 | 8.41e-06 | 8.99e-05 | 0.000419 |
 |(scale=2.0) m0=1080, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.3341 | 0.0054797 | 7.22915 | 4.03492e-06 | 0.00352 | 0.0177 | 0.0107 | 0.001732 | 626 | 3.02 |
 |(scale=2.0) m0=1080, m1/2=620, tanbeta=40, A0=-500, sign(mu)=+ve| 8.83504e-05 | 9.64865e-05 | 0.00688645 | 2.83175e-06 | 1.96e-05 | 0.000224 | 3.624e-05 | 6.55e-06 | 6.12e-05 | 0.000309 |
 |(scale=2.0) m0=1080, m1/2=640, tanbeta=40, A0=-500, sign(mu)=+ve| 6.85637e-05 | 8.05298e-05 | 0.00563475 | 2.76692e-06 | 1.51e-05 | 0.000176 | 2.846e-05 | 5.1e-06 | 4.18e-05 | 0.000227 |
 |(scale=2.0) m0=1080, m1/2=660, tanbeta=40, A0=-500, sign(mu)=+ve| 5.30951e-05 | 6.72158e-05 | 0.00462735 | 2.70219e-06 | 1.16e-05 | 0.000138 | 2.226e-05 | 3.96e-06 | 2.85e-05 | 0.000167 |
 |(scale=2.0) m0=1080, m1/2=680, tanbeta=40, A0=-500, sign(mu)=+ve| 4.13727e-05 | 5.61465e-05 | 0.0038192 | 2.6369e-06 | 8.87e-06 | 0.000108 | 1.749e-05 | 3.067e-06 | 1.95e-05 | 0.000123 |
 |(scale=2.0) m0=1080, m1/2=700, tanbeta=40, A0=-500, sign(mu)=+ve| 3.21347e-05 | 4.6864e-05 | 0.00315212 | 2.57255e-06 | 6.78e-06 | 8.46e-05 | 1.373e-05 | 2.374e-06 | 1.34e-05 | 8.97e-05 |
 |(scale=2.0) m0=1080, m1/2=720, tanbeta=40, A0=-500, sign(mu)=+ve| 2.50452e-05 | 3.91733e-05 | 0.00261732 | 2.50981e-06 | 5.16e-06 | 6.58e-05 | 1.0757e-05 | 1.833e-06 | 9.14e-06 | 6.56e-05 |
 |(scale=2.0) m0=1080, m1/2=740, tanbeta=40, A0=-500, sign(mu)=+ve| 1.95191e-05 | 3.26592e-05 | 0.00217248 | 2.44726e-06 | 3.92e-06 | 5.1e-05 | 8.44e-06 | 1.414e-06 | 6.25e-06 | 4.79e-05 |
 |(scale=2.0) m0=1080, m1/2=760, tanbeta=40, A0=-500, sign(mu)=+ve| 1.52428e-05 | 2.71882e-05 | 0.00180788 | 2.38611e-06 | 2.97e-06 | 3.94e-05 | 6.611e-06 | 1.092e-06 | 4.27e-06 | 3.48e-05 |
 |(scale=2.0) m0=1080, m1/2=80, tanbeta=40, A0=-500, sign(mu)=+ve| 0.2266 | 0.0051901 | 121.861 | 4.01123e-06 | 0.00335 | 0.0174 | 0.01016 | 0.00162 | 160 | 1.94 |
 |(scale=2.0) m0=1100, m1/2=100, tanbeta=40, A0=-500, sign(mu)=+ve| 0.147683 | 0.004297 | 40.4801 | 3.34392e-06 | 0.00263 | 0.0144 | 0.008155 | 0.001265 | 51.6 | 1.18 |
 |(scale=2.0) m0=1100, m1/2=120, tanbeta=40, A0=-500, sign(mu)=+ve| 0.10453 | 0.0039687 | 18.2347 | 3.3264e-06 | 0.00244 | 0.0137 | 0.007369 | 0.001134 | 19.5 | 0.801 |
 |(scale=2.0) m0=1100, m1/2=140, tanbeta=40, A0=-500, sign(mu)=+ve| 0.075038 | 0.0036313 | 9.52192 | 3.31677e-06 | 0.00222 | 0.013 | 0.006518 | 0.001002 | 8.26 | 0.555 |
 |(scale=2.0) m0=1100, m1/2=160, tanbeta=40, A0=-500, sign(mu)=+ve| 0.054165 | 0.00328939 | 5.43963 | 3.29602e-06 | 0.002 | 0.012 | 0.005652 | 0.000872 | 3.79 | 0.389 |
 |(scale=2.0) m0=1100, m1/2=180, tanbeta=40, A0=-500, sign(mu)=+ve| 0.039384 | 0.00295289 | 3.31415 | 3.28514e-06 | 0.00178 | 0.011 | 0.004294 | 0.000749 | 1.85 | 0.275 |
 |(scale=2.0) m0=1100, m1/2=200, tanbeta=40, A0=-500, sign(mu)=+ve| 0.028911 | 0.00262435 | 2.1122 | 3.26022e-06 | 0.00156 | 0.00996 | 0.003946 | 0.000636 | 0.949 | 0.196 |
 |(scale=2.0) m0=1100, m1/2=20, tanbeta=40, A0=-500, sign(mu)=+ve| 0.6157 | 0.0051453 | 399.069 | 3.33699e-06 | 0.00307 | 0.0153 | 0.00842 | 0.001458 | 67100 | 8.38 |
 |(scale=2.0) m0=1100, m1/2=220, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0212794 | 0.00231669 | 1.39688 | 3.23516e-06 | 0.00135 | 0.00889 | 0.003348 | 0.000534 | 0.507 | 0.14 |
 |(scale=2.0) m0=1100, m1/2=240, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0157526 | 0.00203044 | 0.950334 | 3.21615e-06 | 0.00115 | 0.00785 | 0.002779 | 0.0004448 | 0.28 | 0.101 |
 |(scale=2.0) m0=1100, m1/2=260, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0116974 | 0.00176836 | 0.665031 | 3.18889e-06 | 0.000978 | 0.00685 | 0.002229 | 0.000367 | 0.159 | 0.0733 |
 |(scale=2.0) m0=1100, m1/2=280, tanbeta=40, A0=-500, sign(mu)=+ve| 0.008717 | 0.00153042 | 0.472241 | 3.15937e-06 | 0.000822 | 0.00593 | 0.001797 | 0.0003008 | 0.0926 | 0.0533 |
 |(scale=2.0) m0=1100, m1/2=300, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0065182 | 0.00131993 | 0.342343 | 3.12749e-06 | 0.000684 | 0.00509 | 0.001453 | 0.0002453 | 0.0551 | 0.0388 |
 |(scale=2.0) m0=1100, m1/2=320, tanbeta=40, A0=-500, sign(mu)=+ve| 0.0048851 | 0.001136 | 0.251345 | 3.08913e-06 | 0.000565 | 0.00433 | 0.001165 | 0.0001994 | 0.0334 | 0.0284 |
 |(scale=2.0) m0=1100, m1/2=340, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00366486 | 0.000974419 | 0.187466 | 3.05332e-06 | 0.000464 | 0.00366 | 0.0009288 | 0.0001607 | 0.0206 | 0.0208 |
 |(scale=2.0) m0=1100, m1/2=360, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00276787 | 0.000833818 | 0.14125 | 3.01643e-06 | 0.000378 | 0.00307 | 0.0007412 | 0.0001293 | 0.0129 | 0.0152 |
 |(scale=2.0) m0=1100, m1/2=380, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00208547 | 0.000711036 | 0.107512 | 2.97418e-06 | 0.000306 | 0.00256 | 0.0005897 | 0.0001036 | 0.00816 | 0.0112 |
 |(scale=2.0) m0=1100, m1/2=400, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00158015 | 0.000603274 | 0.0826729 | 2.93366e-06 | 0.000247 | 0.00212 | 0.0004677 | 8.27e-05 | 0.00521 | 0.00825 |
 |(scale=2.0) m0=1100, m1/2=40, tanbeta=40, A0=-500, sign(mu)=+ve| 0.47596 | 0.0050402 | 28.465 | 3.35001e-06 | 0.00303 | 0.0152 | 0.00912 | 0.001518 | 3950 | 4.52 |
 |(scale=2.0) m0=1100, m1/2=420, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00119654 | 0.000512347 | 0.0640034 | 2.88908e-06 | 0.000198 | 0.00175 | 0.00037 | 6.58e-05 | 0.00336 | 0.00608 |
 |(scale=2.0) m0=1100, m1/2=440, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00090786 | 0.000433493 | 0.0499637 | 2.84392e-06 | 0.000158 | 0.00144 | 0.0002922 | 5.23e-05 | 0.00219 | 0.00449 |
 |(scale=2.0) m0=1100, m1/2=460, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00069221 | 0.000366243 | 0.0393364 | 2.79763e-06 | 0.000125 | 0.00118 | 0.000231 | 4.15e-05 | 0.00144 | 0.00331 |
 |(scale=2.0) m0=1100, m1/2=480, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000529426 | 0.000308998 | 0.0310423 | 2.7492e-06 | 9.93e-05 | 0.000957 | 0.0001821 | 3.279e-05 | 0.000955 | 0.00245 |
 |(scale=2.0) m0=1100, m1/2=500, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000406313 | 0.000260101 | 0.0246979 | 2.7006e-06 | 7.83e-05 | 0.000775 | 0.0001432 | 2.615e-05 | 0.000637 | 0.00181 |
 |(scale=2.0) m0=1100, m1/2=520, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000313191 | 0.000218816 | 0.0197648 | 2.64997e-06 | 6.15e-05 | 0.000626 | 0.0001131 | 2.063e-05 | 0.000427 | 0.00134 |
 |(scale=2.0) m0=1100, m1/2=540, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000241106 | 0.00018379 | 0.0158889 | 2.60048e-06 | 4.82e-05 | 0.000503 | 8.891e-05 | 1.617e-05 | 0.000287 | 0.000988 |
 |(scale=2.0) m0=1100, m1/2=560, tanbeta=40, A0=-500, sign(mu)=+ve| 0.00018627 | 0.000154292 | 0.0128311 | 2.54867e-06 | 3.76e-05 | 0.000403 | 7e-05 | 1.266e-05 | 0.000194 | 0.000729 |
 |(scale=2.0) m0=1100, m1/2=580, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000143912 | 0.000129299 | 0.0103964 | 2.49612e-06 | 2.93e-05 | 0.000321 | 5.5e-05 | 9.9e-06 | 0.000131 | 0.000538 |
 |(scale=2.0) m0=1100, m1/2=600, tanbeta=40, A0=-500, sign(mu)=+ve| 0.000111481 | 0.000108387 | 0.0084594 | 2.44345e-06 | 2.27e-05 | 0.000255 | 4.332e-05 | 7.73e-06 | 8.91e-05 | 0.000397 |
 |(scale=2.0) m0=1100, m1/2=60, tanbeta=40, A0=-500, sign(mu)=+ve| 0.31338 | 0.0048488 | 7.23056 | 3.37532e-06 | 0.00295 | 0.015 | 0.00925 | 0.001484 | 624 | 2.73 |
